instance,config,seed,target,target_hit,total_iterations,total_time,best_cost,time_best_sol,iterations_best_sol
scqbf_400_1,BEST_PROBABILISTIC,0,134216.94999999998,True,3,8.847392559051514,134451.0,5.215912103652954,3
scqbf_400_1,BEST_PROBABILISTIC,1,134216.94999999998,True,3,8.783653974533081,135028.0,5.217908143997192,3
scqbf_400_1,BEST_PROBABILISTIC,2,134216.94999999998,True,7,15.806312322616577,134550.0,12.381075143814087,7
scqbf_400_1,BEST_PROBABILISTIC,3,134216.94999999998,True,3,8.963683605194092,135025.0,5.3393659591674805,3
scqbf_400_1,BEST_PROBABILISTIC,4,134216.94999999998,True,3,8.817566871643066,135070.0,5.223769903182983,3
scqbf_400_1,BEST_PROBABILISTIC,5,134216.94999999998,True,10,20.888139724731445,134359.0,17.513368368148804,10
scqbf_400_1,BEST_PROBABILISTIC,6,134216.94999999998,True,1,5.168252468109131,136237.0,1.7584517002105713,1
scqbf_400_1,BEST_PROBABILISTIC,7,134216.94999999998,True,4,10.486043691635132,134624.0,7.04569411277771,4
scqbf_400_1,BEST_PROBABILISTIC,8,134216.94999999998,True,3,8.860304594039917,134451.0,5.2485527992248535,3
scqbf_400_1,BEST_PROBABILISTIC,9,134216.94999999998,True,3,8.890589952468872,135028.0,5.2949607372283936,3
scqbf_400_1,BEST_PROBABILISTIC,10,134216.94999999998,True,9,19.460630893707275,134244.0,16.0224289894104,9
scqbf_400_1,BEST_PROBABILISTIC,11,134216.94999999998,True,3,8.834726810455322,134451.0,5.1953957080841064,3
scqbf_400_1,BEST_PROBABILISTIC,12,134216.94999999998,True,3,8.852183103561401,135070.0,5.2599029541015625,3
scqbf_400_1,BEST_PROBABILISTIC,13,134216.94999999998,True,3,8.668899297714233,134306.0,5.238126516342163,3
scqbf_400_1,BEST_PROBABILISTIC,14,134216.94999999998,True,7,10.974501609802246,134688.0,7.564683437347412,7
scqbf_400_1,BEST_PROBABILISTIC,15,134216.94999999998,True,4,5.5291969776153564,134886.0,3.6065595149993896,4
scqbf_400_1,BEST_PROBABILISTIC,16,134216.94999999998,True,3,4.575036287307739,134254.0,2.7451393604278564,3
scqbf_400_1,BEST_PROBABILISTIC,17,134216.94999999998,True,11,11.818758249282837,134311.0,10.051107406616211,11
scqbf_400_1,BEST_PROBABILISTIC,18,134216.94999999998,True,3,4.632976055145264,135070.0,2.7222814559936523,3
scqbf_400_1,BEST_PROBABILISTIC,19,134216.94999999998,True,1,2.7273902893066406,136319.0,0.911128044128418,1
scqbf_400_1,BEST_PROBABILISTIC,20,134216.94999999998,True,1,2.715437412261963,134618.0,0.913783073425293,1
scqbf_400_1,BEST_PROBABILISTIC,21,134216.94999999998,True,3,4.625759840011597,134451.0,2.711963176727295,3
