instance,config,seed,target,target_hit,total_iterations,total_time,best_cost,time_best_sol,iterations_best_sol
scqbf_400_1,GRASP_RANDOM_GREEDY,0,134216.94999999998,True,1,94.37784767150879,139590.0,94.33801698684692,1
scqbf_400_1,GRASP_RANDOM_GREEDY,1,134216.94999999998,True,1,57.55309510231018,138812.0,57.51229953765869,1
scqbf_400_1,GRASP_RANDOM_GREEDY,2,134216.94999999998,True,1,77.99608087539673,140574.0,77.95474696159363,1
scqbf_400_1,GRASP_RANDOM_GREEDY,3,134216.94999999998,True,1,56.648266077041626,139538.0,56.60942625999451,1
scqbf_400_1,GRASP_RANDOM_GREEDY,4,134216.94999999998,True,1,97.48669028282166,140690.0,97.44747185707092,1
scqbf_400_1,GRASP_RANDOM_GREEDY,5,134216.94999999998,True,1,58.536402463912964,141264.0,58.497942209243774,1
scqbf_400_1,GRASP_RANDOM_GREEDY,6,134216.94999999998,True,1,59.24104189872742,139761.0,59.20162034034729,1
scqbf_400_1,GRASP_RANDOM_GREEDY,7,134216.94999999998,True,1,78.25152444839478,139288.0,78.21271800994873,1
scqbf_400_1,GRASP_RANDOM_GREEDY,8,134216.94999999998,True,1,60.48837065696716,140960.0,60.45052361488342,1
scqbf_400_1,GRASP_RANDOM_GREEDY,9,134216.94999999998,True,1,54.5079460144043,138224.0,54.47004675865173,1
scqbf_400_1,GRASP_RANDOM_GREEDY,10,134216.94999999998,True,1,90.76381015777588,140411.0,90.72640800476074,1
scqbf_400_1,GRASP_RANDOM_GREEDY,11,134216.94999999998,True,1,59.18110466003418,139651.0,59.14288115501404,1
scqbf_400_1,GRASP_RANDOM_GREEDY,12,134216.94999999998,True,1,62.45671010017395,139944.0,62.41736817359924,1
scqbf_400_1,GRASP_RANDOM_GREEDY,13,134216.94999999998,True,1,92.34437036514282,141281.0,92.30618500709534,1
scqbf_400_1,GRASP_RANDOM_GREEDY,14,134216.94999999998,True,1,53.03764033317566,139649.0,52.99986505508423,1
scqbf_400_1,GRASP_RANDOM_GREEDY,15,134216.94999999998,True,1,56.70858407020569,139997.0,56.67026233673096,1
scqbf_400_1,GRASP_RANDOM_GREEDY,16,134216.94999999998,True,1,57.500527143478394,138641.0,57.462820529937744,1
