instance,config,seed,target,target_hit,total_iterations,total_time,best_cost,time_best_sol,iterations_best_sol
scqbf_200_3,GRASP_RANDOM_GREEDY,0,45423.0,True,1,6.092750549316406,49825.0,6.082665205001831,1
scqbf_200_3,GRASP_RANDOM_GREEDY,1,45423.0,True,1,6.757921934127808,49906.0,6.74780535697937,1
scqbf_200_3,GRASP_RANDOM_GREEDY,2,45423.0,True,1,5.285884380340576,49813.0,5.276764392852783,1
scqbf_200_3,GRASP_RANDOM_GREEDY,3,45423.0,True,1,5.002274751663208,49823.0,4.993444919586182,1
scqbf_200_3,GRASP_RANDOM_GREEDY,4,45423.0,True,1,4.773280382156372,49212.0,4.764488935470581,1
scqbf_200_3,GRASP_RANDOM_GREEDY,5,45423.0,True,1,5.063172101974487,49823.0,5.054558753967285,1
scqbf_200_3,GRASP_RANDOM_GREEDY,6,45423.0,True,1,5.12528657913208,49737.0,5.116231918334961,1
scqbf_200_3,GRASP_RANDOM_GREEDY,7,45423.0,True,1,4.880032777786255,49999.0,4.871160507202148,1
scqbf_200_3,GRASP_RANDOM_GREEDY,8,45423.0,True,1,5.231658220291138,49930.0,5.222824573516846,1
scqbf_200_3,GRASP_RANDOM_GREEDY,9,45423.0,True,1,4.74411678314209,49823.0,4.735183477401733,1
scqbf_200_3,GRASP_RANDOM_GREEDY,10,45423.0,True,1,7.147104978561401,50470.0,7.138327598571777,1
scqbf_200_3,GRASP_RANDOM_GREEDY,11,45423.0,True,1,6.815581321716309,49727.0,6.806520938873291,1
scqbf_200_3,GRASP_RANDOM_GREEDY,12,45423.0,True,1,7.50398325920105,50392.0,7.4948554039001465,1
scqbf_200_3,GRASP_RANDOM_GREEDY,13,45423.0,True,1,5.120878458023071,49930.0,5.1119630336761475,1
scqbf_200_3,GRASP_RANDOM_GREEDY,14,45423.0,True,1,6.424030780792236,49733.0,6.415084362030029,1
scqbf_200_3,GRASP_RANDOM_GREEDY,15,45423.0,True,1,5.264387130737305,49629.0,5.255506992340088,1
scqbf_200_3,GRASP_RANDOM_GREEDY,16,45423.0,True,1,7.567156553268433,50470.0,7.558212518692017,1
scqbf_200_3,GRASP_RANDOM_GREEDY,17,45423.0,True,1,5.1921491622924805,50062.0,5.183258771896362,1
scqbf_200_3,GRASP_RANDOM_GREEDY,18,45423.0,True,1,4.565137624740601,49861.0,4.556264877319336,1
scqbf_200_3,GRASP_RANDOM_GREEDY,19,45423.0,True,1,5.636176586151123,50392.0,5.62706184387207,1
scqbf_200_3,GRASP_RANDOM_GREEDY,20,45423.0,True,1,4.976689577102661,50156.0,4.967680215835571,1
scqbf_200_3,GRASP_RANDOM_GREEDY,21,45423.0,True,1,4.926207780838013,49760.0,4.917227268218994,1
