instance,config,seed,target,target_hit,total_iterations,total_time,best_cost,time_best_sol,iterations_best_sol
scqbf_400_3,BEST_PROBABILISTIC,0,112012.8,True,1,9.23286485671997,131539.0,3.203969717025757,1
scqbf_400_3,BEST_PROBABILISTIC,1,112012.8,True,1,9.305989980697632,131537.0,3.2451696395874023,1
scqbf_400_3,BEST_PROBABILISTIC,2,112012.8,True,1,9.260001182556152,131539.0,3.2219808101654053,1
scqbf_400_3,BEST_PROBABILISTIC,3,112012.8,True,1,9.275875806808472,131537.0,3.213749647140503,1
scqbf_400_3,BEST_PROBABILISTIC,4,112012.8,True,1,9.276954174041748,131539.0,3.2229769229888916,1
scqbf_400_3,BEST_PROBABILISTIC,5,112012.8,True,1,9.325243473052979,131499.0,3.227170944213867,1
scqbf_400_3,BEST_PROBABILISTIC,6,112012.8,True,1,9.279004573822021,131539.0,3.225003242492676,1
scqbf_400_3,BEST_PROBABILISTIC,7,112012.8,True,1,9.280135154724121,131539.0,3.2209372520446777,1
scqbf_400_3,BEST_PROBABILISTIC,8,112012.8,True,1,5.820667266845703,131539.0,1.4978516101837158,1
scqbf_400_3,BEST_PROBABILISTIC,9,112012.8,True,1,4.417706489562988,131508.0,1.5246222019195557,1
scqbf_400_3,BEST_PROBABILISTIC,10,112012.8,True,1,4.378579616546631,131539.0,1.5015969276428223,1
scqbf_400_3,BEST_PROBABILISTIC,11,112012.8,True,1,4.383603572845459,131537.0,1.5010838508605957,1
scqbf_400_3,BEST_PROBABILISTIC,12,112012.8,True,1,4.3931896686553955,131537.0,1.5091919898986816,1
scqbf_400_3,BEST_PROBABILISTIC,13,112012.8,True,1,4.35202431678772,131537.0,1.5011930465698242,1
scqbf_400_3,BEST_PROBABILISTIC,14,112012.8,True,1,4.379143238067627,131539.0,1.504385232925415,1
scqbf_400_3,BEST_PROBABILISTIC,15,112012.8,True,1,4.398919105529785,131539.0,1.5178377628326416,1
scqbf_400_3,BEST_PROBABILISTIC,16,112012.8,True,1,4.3874688148498535,131539.0,1.5043718814849854,1
scqbf_400_3,BEST_PROBABILISTIC,17,112012.8,True,1,4.363138198852539,131539.0,1.5016295909881592,1
scqbf_400_3,BEST_PROBABILISTIC,18,112012.8,True,1,4.390967845916748,131539.0,1.5026299953460693,1
scqbf_400_3,BEST_PROBABILISTIC,19,112012.8,True,1,4.388323068618774,131539.0,1.5084450244903564,1
scqbf_400_3,BEST_PROBABILISTIC,20,112012.8,True,1,4.355294942855835,131539.0,1.5003726482391357,1
scqbf_400_3,BEST_PROBABILISTIC,21,112012.8,True,1,4.419995307922363,131539.0,1.5206995010375977,1
scqbf_400_3,BEST_PROBABILISTIC,22,112012.8,True,1,4.387773036956787,131539.0,1.5147907733917236,1
scqbf_400_3,BEST_PROBABILISTIC,23,112012.8,True,1,4.367809772491455,131539.0,1.5070617198944092,1
scqbf_400_3,BEST_PROBABILISTIC,24,112012.8,True,1,4.330981016159058,131539.0,1.4875071048736572,1
scqbf_400_3,BEST_PROBABILISTIC,25,112012.8,True,1,4.354752063751221,131539.0,1.4962234497070312,1
scqbf_400_3,BEST_PROBABILISTIC,26,112012.8,True,1,4.372073411941528,131539.0,1.4969666004180908,1
scqbf_400_3,BEST_PROBABILISTIC,27,112012.8,True,1,4.336471796035767,131539.0,1.485393762588501,1
scqbf_400_3,BEST_PROBABILISTIC,28,112012.8,True,1,4.351108551025391,131508.0,1.4993255138397217,1
scqbf_400_3,BEST_PROBABILISTIC,29,112012.8,True,1,4.348681449890137,131537.0,1.4880146980285645,1
scqbf_400_3,BEST_PROBABILISTIC,30,112012.8,True,1,4.34118914604187,131539.0,1.482168436050415,1
scqbf_400_3,BEST_PROBABILISTIC,31,112012.8,True,1,4.366304397583008,131539.0,1.5097355842590332,1
scqbf_400_3,BEST_PROBABILISTIC,32,112012.8,True,1,4.38104772567749,131537.0,1.5001776218414307,1
scqbf_400_3,BEST_PROBABILISTIC,33,112012.8,True,1,4.385976791381836,131539.0,1.5005550384521484,1
scqbf_400_3,BEST_PROBABILISTIC,34,112012.8,True,1,4.357489824295044,131539.0,1.4884145259857178,1
scqbf_400_3,BEST_PROBABILISTIC,35,112012.8,True,1,4.324229001998901,131539.0,1.4872872829437256,1
scqbf_400_3,BEST_PROBABILISTIC,36,112012.8,True,1,4.397021770477295,131539.0,1.4848606586456299,1
scqbf_400_3,BEST_PROBABILISTIC,37,112012.8,True,1,4.3296799659729,131539.0,1.4816174507141113,1
scqbf_400_3,BEST_PROBABILISTIC,38,112012.8,True,1,4.355785369873047,131539.0,1.4918954372406006,1
scqbf_400_3,BEST_PROBABILISTIC,39,112012.8,True,1,4.37570595741272,131539.0,1.5077033042907715,1
scqbf_400_3,BEST_PROBABILISTIC,40,112012.8,True,1,4.363081932067871,131539.0,1.4930274486541748,1
scqbf_400_3,BEST_PROBABILISTIC,41,112012.8,True,1,4.398901700973511,131539.0,1.5175304412841797,1
scqbf_400_3,BEST_PROBABILISTIC,42,112012.8,True,1,4.378764629364014,131539.0,1.5007596015930176,1
scqbf_400_3,BEST_PROBABILISTIC,43,112012.8,True,1,4.348937273025513,131539.0,1.4964494705200195,1
scqbf_400_3,BEST_PROBABILISTIC,44,112012.8,True,1,4.341843843460083,131539.0,1.4912023544311523,1
scqbf_400_3,BEST_PROBABILISTIC,45,112012.8,True,1,4.359683990478516,131539.0,1.501119613647461,1
scqbf_400_3,BEST_PROBABILISTIC,46,112012.8,True,1,4.316154479980469,131539.0,1.4828824996948242,1
scqbf_400_3,BEST_PROBABILISTIC,47,112012.8,True,1,4.3525755405426025,131539.0,1.4907853603363037,1
scqbf_400_3,BEST_PROBABILISTIC,48,112012.8,True,1,4.378508806228638,131539.0,1.4945042133331299,1
scqbf_400_3,BEST_PROBABILISTIC,49,112012.8,True,1,4.390721797943115,131537.0,1.5103785991668701,1
