instance,config,seed,target,target_hit,total_iterations,total_time,best_cost,time_best_sol,iterations_best_sol
scqbf_200_3,GRASP_RANDOM_GREEDY,0,49965.3,True,2,6.775022029876709,49986.0,6.768740177154541,2
scqbf_200_3,GRASP_RANDOM_GREEDY,1,49965.3,True,3,9.719430208206177,50470.0,9.71331787109375,3
scqbf_200_3,GRASP_RANDOM_GREEDY,2,49965.3,True,2,6.631101608276367,50156.0,6.62578272819519,2
scqbf_200_3,GRASP_RANDOM_GREEDY,3,49965.3,True,5,14.830442190170288,50392.0,14.825189352035522,5
scqbf_200_3,GRASP_RANDOM_GREEDY,4,49965.3,True,2,5.378572940826416,50470.0,5.373355388641357,2
scqbf_200_3,GRASP_RANDOM_GREEDY,5,49965.3,True,4,11.603763341903687,50327.0,11.598310470581055,4
scqbf_200_3,GRASP_RANDOM_GREEDY,6,49965.3,True,2,5.5563578605651855,50470.0,5.551110506057739,2
scqbf_200_3,GRASP_RANDOM_GREEDY,7,49965.3,True,1,2.746551752090454,49999.0,2.741267442703247,1
scqbf_200_3,GRASP_RANDOM_GREEDY,8,49965.3,True,4,11.31596565246582,50470.0,11.310546159744263,4
scqbf_200_3,GRASP_RANDOM_GREEDY,9,49965.3,True,5,14.101062297821045,49989.0,14.095241069793701,5
scqbf_200_3,GRASP_RANDOM_GREEDY,10,49965.3,True,1,3.984870433807373,50470.0,3.9795987606048584,1
scqbf_200_3,GRASP_RANDOM_GREEDY,11,49965.3,True,2,6.6352620124816895,50470.0,6.630013942718506,2
scqbf_200_3,GRASP_RANDOM_GREEDY,12,49965.3,True,1,4.241640090942383,50392.0,4.236282110214233,1
scqbf_200_3,GRASP_RANDOM_GREEDY,13,49965.3,True,2,5.839557886123657,50470.0,5.834222078323364,2
scqbf_200_3,GRASP_RANDOM_GREEDY,14,49965.3,True,5,16.30695867538452,50470.0,16.300042867660522,5
scqbf_200_3,GRASP_RANDOM_GREEDY,15,49965.3,True,3,8.656176328659058,50392.0,8.650890827178955,3
scqbf_200_3,GRASP_RANDOM_GREEDY,16,49965.3,True,1,4.157541751861572,50470.0,4.152236700057983,1
scqbf_200_3,GRASP_RANDOM_GREEDY,17,49965.3,True,1,2.911147117614746,50062.0,2.9058187007904053,1
scqbf_200_3,GRASP_RANDOM_GREEDY,18,49965.3,True,2,5.377466678619385,50012.0,5.372148275375366,2
scqbf_200_3,GRASP_RANDOM_GREEDY,19,49965.3,True,1,3.223142623901367,50392.0,3.2176802158355713,1
scqbf_200_3,GRASP_RANDOM_GREEDY,20,49965.3,True,1,2.8572499752044678,50156.0,2.851827383041382,1
scqbf_200_3,GRASP_RANDOM_GREEDY,21,49965.3,True,5,14.486490964889526,50470.0,14.481048583984375,5
scqbf_200_3,GRASP_RANDOM_GREEDY,22,49965.3,True,2,6.570804595947266,50327.0,6.565451145172119,2
scqbf_200_3,GRASP_RANDOM_GREEDY,23,49965.3,True,2,5.539310932159424,50219.0,5.533870220184326,2
scqbf_200_3,GRASP_RANDOM_GREEDY,24,49965.3,True,3,9.770530700683594,50150.0,9.765076637268066,3
scqbf_200_3,GRASP_RANDOM_GREEDY,25,49965.3,True,2,5.724732398986816,50247.0,5.7192702293396,2
scqbf_200_3,GRASP_RANDOM_GREEDY,26,49965.3,True,2,5.5782225131988525,50470.0,5.572753190994263,2
scqbf_200_3,GRASP_RANDOM_GREEDY,27,49965.3,True,1,3.0787625312805176,50392.0,3.0734004974365234,1
scqbf_200_3,GRASP_RANDOM_GREEDY,28,49965.3,True,1,2.934216260910034,50470.0,2.928931713104248,1
scqbf_200_3,GRASP_RANDOM_GREEDY,29,49965.3,True,4,11.972542762756348,50470.0,11.967149257659912,4
scqbf_200_3,GRASP_RANDOM_GREEDY,30,49965.3,True,1,3.025002956390381,50219.0,3.0195424556732178,1
scqbf_200_3,GRASP_RANDOM_GREEDY,31,49965.3,True,3,8.766477108001709,50470.0,8.761022329330444,3
scqbf_200_3,GRASP_RANDOM_GREEDY,32,49965.3,True,1,2.8216094970703125,50244.0,2.816258430480957,1
scqbf_200_3,GRASP_RANDOM_GREEDY,33,49965.3,True,3,9.118649005889893,50069.0,9.113305568695068,3
scqbf_200_3,GRASP_RANDOM_GREEDY,34,49965.3,True,2,6.1813037395477295,50392.0,6.175930500030518,2
scqbf_200_3,GRASP_RANDOM_GREEDY,35,49965.3,True,2,7.34556770324707,49999.0,7.3402392864227295,2
scqbf_200_3,GRASP_RANDOM_GREEDY,36,49965.3,True,2,6.802823781967163,50327.0,6.797363996505737,2
scqbf_200_3,GRASP_RANDOM_GREEDY,37,49965.3,True,1,2.829771041870117,50470.0,2.8242990970611572,1
scqbf_200_3,GRASP_RANDOM_GREEDY,38,49965.3,True,2,6.15550422668457,50392.0,6.150120973587036,2
scqbf_200_3,GRASP_RANDOM_GREEDY,39,49965.3,True,1,2.8581089973449707,50392.0,2.8528454303741455,1
scqbf_200_3,GRASP_RANDOM_GREEDY,40,49965.3,True,1,3.0941834449768066,50244.0,3.0887680053710938,1
scqbf_200_3,GRASP_RANDOM_GREEDY,41,49965.3,True,1,3.162200689315796,50244.0,3.1568074226379395,1
scqbf_200_3,GRASP_RANDOM_GREEDY,42,49965.3,True,8,23.213341236114502,50470.0,23.207930088043213,8
scqbf_200_3,GRASP_RANDOM_GREEDY,43,49965.3,True,1,3.1180384159088135,50470.0,3.1126623153686523,1
scqbf_200_3,GRASP_RANDOM_GREEDY,44,49965.3,True,1,2.944798469543457,50219.0,2.939371347427368,1
scqbf_200_3,GRASP_RANDOM_GREEDY,45,49965.3,True,1,2.854408025741577,50150.0,2.8489720821380615,1
scqbf_200_3,GRASP_RANDOM_GREEDY,46,49965.3,True,2,5.745410442352295,50470.0,5.7399842739105225,2
scqbf_200_3,GRASP_RANDOM_GREEDY,47,49965.3,True,1,3.0084269046783447,50392.0,3.003082036972046,1
scqbf_200_3,GRASP_RANDOM_GREEDY,48,49965.3,True,1,2.8197596073150635,50470.0,2.814467668533325,1
scqbf_200_3,GRASP_RANDOM_GREEDY,49,49965.3,True,5,17.044920206069946,50156.0,17.039430856704712,5
