instance,config,seed,target,target_hit,total_iterations,total_time,best_cost,time_best_sol,iterations_best_sol
scqbf_200_3,BEST_PROBABILISTIC,0,47946.5,True,11,6.563013553619385,47965.0,5.54925799369812,11
scqbf_200_3,BEST_PROBABILISTIC,1,47946.5,True,1,1.5444738864898682,48926.0,0.5014641284942627,1
scqbf_200_3,BEST_PROBABILISTIC,2,47946.5,True,1,1.5347633361816406,49026.0,0.49246954917907715,1
scqbf_200_3,BEST_PROBABILISTIC,3,47946.5,True,1,1.5642304420471191,49026.0,0.49757862091064453,1
scqbf_200_3,BEST_PROBABILISTIC,4,47946.5,True,1,1.5554208755493164,49026.0,0.4977853298187256,1
scqbf_200_3,BEST_PROBABILISTIC,5,47946.5,True,12,7.025639295578003,48197.0,6.0211944580078125,12
scqbf_200_3,BEST_PROBABILISTIC,6,47946.5,True,1,1.5544118881225586,48849.0,0.4979069232940674,1
scqbf_200_3,BEST_PROBABILISTIC,7,47946.5,True,7,4.544656991958618,48032.0,3.4640161991119385,7
scqbf_200_3,BEST_PROBABILISTIC,8,47946.5,True,1,1.5447709560394287,49026.0,0.4972803592681885,1
scqbf_200_3,BEST_PROBABILISTIC,9,47946.5,True,6,4.0660176277160645,48074.0,2.990095615386963,6
scqbf_200_3,BEST_PROBABILISTIC,10,47946.5,True,1,1.5428712368011475,49026.0,0.49563121795654297,1
scqbf_200_3,BEST_PROBABILISTIC,11,47946.5,True,12,7.058216094970703,48141.0,6.0588538646698,12
scqbf_200_3,BEST_PROBABILISTIC,12,47946.5,True,12,7.023900270462036,48080.0,6.021663427352905,12
scqbf_200_3,BEST_PROBABILISTIC,13,47946.5,True,12,7.034165859222412,48141.0,6.017082452774048,12
scqbf_200_3,BEST_PROBABILISTIC,14,47946.5,True,1,1.5371882915496826,49026.0,0.4931192398071289,1
scqbf_200_3,BEST_PROBABILISTIC,15,47946.5,True,1,1.5724759101867676,48926.0,0.49905848503112793,1
