instance,config,seed,target,target_hit,total_iterations,total_time,best_cost,time_best_sol,iterations_best_sol
scqbf_400_1,DEFAULT,0,113024.8,False,52,600.5482041835785,89926.0,399.35,33
scqbf_400_1,DEFAULT,1,113024.8,False,53,607.4325621128082,90085.0,607.343,52
scqbf_400_1,DEFAULT,2,113024.8,False,53,600.4813120365143,86122.0,453.91,39
scqbf_400_1,DEFAULT,3,113024.8,False,53,607.4931328296661,86401.0,585.206,50
scqbf_400_1,DEFAULT,4,113024.8,False,53,611.4591550827026,94550.0,553.123,47
scqbf_400_1,DEFAULT,5,113024.8,False,51,602.6276390552521,84234.0,602.54,50
scqbf_400_1,DEFAULT,6,113024.8,False,53,601.6194181442261,81053.0,498.852,43
scqbf_400_1,DEFAULT,7,113024.8,False,52,603.1561613082886,78693.0,490.151,41
scqbf_400_1,DEFAULT,8,113024.8,False,52,603.3622167110443,99093.0,603.275,51
scqbf_400_1,DEFAULT,9,113024.8,False,52,604.6071176528931,95251.0,593.241,50
scqbf_400_1,DEFAULT,10,113024.8,False,51,602.86083984375,77054.0,556.068,46
scqbf_400_1,DEFAULT,11,113024.8,False,54,604.2689065933228,79188.0,582.055,51
scqbf_400_1,DEFAULT,12,113024.8,False,51,602.3289930820465,92980.0,602.241,50
scqbf_400_1,DEFAULT,13,113024.8,False,52,602.45215010643,97268.0,545.117,46
scqbf_400_1,DEFAULT,14,113024.8,False,50,602.1471643447876,78894.0,590.259,48
scqbf_400_1,DEFAULT,15,113024.8,False,51,606.9638330936432,97688.0,583.393,48
scqbf_400_1,DEFAULT,16,113024.8,False,42,603.3039000034332,93706.0,556.276,38
scqbf_400_1,DEFAULT,17,113024.8,False,39,604.6572158336639,78750.0,589.376,37
scqbf_400_1,DEFAULT,18,113024.8,False,49,609.5147435665131,94770.0,597.451,47
scqbf_400_1,DEFAULT,19,113024.8,False,66,600.5288922786713,90817.0,550.552,58
scqbf_400_1,DEFAULT,20,113024.8,False,86,604.3042733669281,92064.0,444.71,62
scqbf_400_1,DEFAULT,21,113024.8,False,86,601.0405867099762,92966.0,429.71,60
scqbf_400_1,DEFAULT,22,113024.8,False,87,600.9671764373779,96592.0,600.917,86
scqbf_400_1,DEFAULT,23,113024.8,False,87,600.6174919605255,96700.0,429.998,61
scqbf_400_1,DEFAULT,24,113024.8,False,88,605.197361946106,109123.0,434.948,62
scqbf_400_1,DEFAULT,25,113024.8,False,88,602.398236989975,102485.0,378.64,54
scqbf_400_1,DEFAULT,26,113024.8,False,86,601.1142115592957,92233.0,511.166,72
scqbf_400_1,DEFAULT,27,113024.8,False,88,601.2574112415314,101576.0,601.209,87
scqbf_400_1,DEFAULT,28,113024.8,True,76,529.8204317092896,113047.0,529.766,75
scqbf_400_1,DEFAULT,29,113024.8,False,88,601.9872415065765,90273.0,601.937,87
scqbf_400_1,DEFAULT,30,113024.8,False,88,602.0559945106506,91047.0,588.448,85
scqbf_400_1,DEFAULT,31,113024.8,False,88,602.1128380298615,86144.0,310.447,44
scqbf_400_1,DEFAULT,32,113024.8,False,88,601.4208111763,90675.0,574.319,83
scqbf_400_1,DEFAULT,33,113024.8,True,85,583.042530298233,113834.0,582.993,84
scqbf_400_1,DEFAULT,34,113024.8,False,88,601.0423538684845,94289.0,283.11,40
scqbf_400_1,DEFAULT,35,113024.8,False,88,603.1031227111816,108077.0,358.432,51
scqbf_400_1,DEFAULT,36,113024.8,False,88,606.1283037662506,99495.0,367.419,52
scqbf_400_1,DEFAULT,37,113024.8,False,88,605.4809238910675,96277.0,537.136,77
scqbf_400_1,DEFAULT,38,113024.8,False,87,602.1022846698761,99788.0,581.623,83
scqbf_400_1,DEFAULT,39,113024.8,False,88,605.4147138595581,86446.0,536.519,77
scqbf_400_1,DEFAULT,40,113024.8,False,88,605.8463854789734,91520.0,592.0,85
scqbf_400_1,DEFAULT,41,113024.8,False,88,604.5823986530304,103912.0,597.586,86
scqbf_400_1,DEFAULT,42,113024.8,False,87,604.8377656936646,110505.0,557.808,79
scqbf_400_1,DEFAULT,43,113024.8,False,88,602.645260810852,96212.0,337.691,48
scqbf_400_1,DEFAULT,44,113024.8,False,89,602.5810387134552,85654.0,522.129,76
scqbf_400_1,DEFAULT,45,113024.8,False,89,602.6164407730103,96522.0,481.799,70
scqbf_400_1,DEFAULT,46,113024.8,False,89,603.6833260059357,101273.0,576.764,84
scqbf_400_1,DEFAULT,47,113024.8,False,89,606.5843598842621,100221.0,437.787,63
scqbf_400_1,DEFAULT,48,113024.8,False,89,604.8168408870697,102734.0,449.754,65
scqbf_400_1,DEFAULT,49,113024.8,False,89,605.2567818164825,85236.0,302.051,43
