instance,config,seed,target,target_hit,total_iterations,total_time,best_cost,time_best_sol,iterations_best_sol
scqbf_200_3,GRASP_RANDOM_GREEDY,0,47946.5,True,1,6.088704586029053,49825.0,6.07802677154541,1
scqbf_200_3,GRASP_RANDOM_GREEDY,1,47946.5,True,1,6.7839579582214355,49906.0,6.773825168609619,1
scqbf_200_3,GRASP_RANDOM_GREEDY,2,47946.5,True,1,5.249070882797241,49813.0,5.240033864974976,1
scqbf_200_3,GRASP_RANDOM_GREEDY,3,47946.5,True,1,5.063206434249878,49823.0,5.054501295089722,1
scqbf_200_3,GRASP_RANDOM_GREEDY,4,47946.5,True,1,4.7598371505737305,49212.0,4.7508978843688965,1
scqbf_200_3,GRASP_RANDOM_GREEDY,5,47946.5,True,1,5.084723234176636,49823.0,5.07585334777832,1
scqbf_200_3,GRASP_RANDOM_GREEDY,6,47946.5,True,1,5.129773378372192,49737.0,5.120786190032959,1
scqbf_200_3,GRASP_RANDOM_GREEDY,7,47946.5,True,1,4.897374868392944,49999.0,4.888409852981567,1
scqbf_200_3,GRASP_RANDOM_GREEDY,8,47946.5,True,1,5.225909471511841,49930.0,5.216952800750732,1
scqbf_200_3,GRASP_RANDOM_GREEDY,9,47946.5,True,1,4.733941555023193,49823.0,4.725061416625977,1
scqbf_200_3,GRASP_RANDOM_GREEDY,10,47946.5,True,1,7.197924375534058,50470.0,7.189123630523682,1
scqbf_200_3,GRASP_RANDOM_GREEDY,11,47946.5,True,1,6.744909048080444,49727.0,6.735956907272339,1
scqbf_200_3,GRASP_RANDOM_GREEDY,12,47946.5,True,1,7.433223247528076,50392.0,7.424232482910156,1
scqbf_200_3,GRASP_RANDOM_GREEDY,13,47946.5,True,1,5.105822801589966,49930.0,5.09704852104187,1
scqbf_200_3,GRASP_RANDOM_GREEDY,14,47946.5,True,1,6.435641527175903,49733.0,6.426849603652954,1
scqbf_200_3,GRASP_RANDOM_GREEDY,15,47946.5,True,1,5.224201440811157,49629.0,5.21541166305542,1
scqbf_200_3,GRASP_RANDOM_GREEDY,16,47946.5,True,1,7.585865259170532,50470.0,7.577122449874878,1
scqbf_200_3,GRASP_RANDOM_GREEDY,17,47946.5,True,1,5.178924322128296,50062.0,5.170227766036987,1
scqbf_200_3,GRASP_RANDOM_GREEDY,18,47946.5,True,1,4.587609052658081,49861.0,4.578626394271851,1
scqbf_200_3,GRASP_RANDOM_GREEDY,19,47946.5,True,1,5.67932391166687,50392.0,5.670557498931885,1
scqbf_200_3,GRASP_RANDOM_GREEDY,20,47946.5,True,1,4.973788738250732,50156.0,4.964789390563965,1
scqbf_200_3,GRASP_RANDOM_GREEDY,21,47946.5,True,1,4.912050008773804,49760.0,4.902993440628052,1
scqbf_200_3,GRASP_RANDOM_GREEDY,22,47946.5,True,1,4.496023893356323,49612.0,4.487055063247681,1
scqbf_200_3,GRASP_RANDOM_GREEDY,23,47946.5,True,1,4.8842010498046875,49748.0,4.875160217285156,1
scqbf_200_3,GRASP_RANDOM_GREEDY,24,47946.5,True,1,4.9499335289001465,49906.0,4.94084906578064,1
scqbf_200_3,GRASP_RANDOM_GREEDY,25,47946.5,True,1,4.952736854553223,49629.0,4.94381856918335,1
scqbf_200_3,GRASP_RANDOM_GREEDY,26,47946.5,True,1,4.810961484909058,49748.0,4.802093982696533,1
scqbf_200_3,GRASP_RANDOM_GREEDY,27,47946.5,True,1,5.475980758666992,50392.0,5.467081546783447,1
scqbf_200_3,GRASP_RANDOM_GREEDY,28,47946.5,True,1,5.218632459640503,50470.0,5.209688186645508,1
scqbf_200_3,GRASP_RANDOM_GREEDY,29,47946.5,True,1,5.106265068054199,49853.0,5.097087621688843,1
scqbf_200_3,GRASP_RANDOM_GREEDY,30,47946.5,True,1,5.355292320251465,50219.0,5.3462934494018555,1
scqbf_200_3,GRASP_RANDOM_GREEDY,31,47946.5,True,1,5.1438329219818115,49931.0,5.134869337081909,1
scqbf_200_3,GRASP_RANDOM_GREEDY,32,47946.5,True,1,5.056719779968262,50244.0,5.04765248298645,1
scqbf_200_3,GRASP_RANDOM_GREEDY,33,47946.5,True,1,5.977331638336182,49558.0,5.968378782272339,1
scqbf_200_3,GRASP_RANDOM_GREEDY,34,47946.5,True,1,5.119074106216431,49761.0,5.110008001327515,1
scqbf_200_3,GRASP_RANDOM_GREEDY,35,47946.5,True,1,5.394348859786987,49727.0,5.385413885116577,1
scqbf_200_3,GRASP_RANDOM_GREEDY,36,47946.5,True,1,4.822286367416382,49861.0,4.813264608383179,1
scqbf_200_3,GRASP_RANDOM_GREEDY,37,47946.5,True,1,4.8308587074279785,50470.0,4.821612119674683,1
scqbf_200_3,GRASP_RANDOM_GREEDY,38,47946.5,True,1,4.871892213821411,49761.0,4.862823724746704,1
scqbf_200_3,GRASP_RANDOM_GREEDY,39,47946.5,True,1,5.075056314468384,50392.0,5.0658838748931885,1
scqbf_200_3,GRASP_RANDOM_GREEDY,40,47946.5,True,1,5.45401930809021,50244.0,5.444911956787109,1
scqbf_200_3,GRASP_RANDOM_GREEDY,41,47946.5,True,1,5.606273412704468,50244.0,5.597342491149902,1
scqbf_200_3,GRASP_RANDOM_GREEDY,42,47946.5,True,1,5.184521675109863,49930.0,5.175473928451538,1
scqbf_200_3,GRASP_RANDOM_GREEDY,43,47946.5,True,1,5.529523134231567,50470.0,5.520413875579834,1
scqbf_200_3,GRASP_RANDOM_GREEDY,44,47946.5,True,1,4.977967977523804,50219.0,4.96888279914856,1
scqbf_200_3,GRASP_RANDOM_GREEDY,45,47946.5,True,1,5.086037635803223,50150.0,5.076850652694702,1
scqbf_200_3,GRASP_RANDOM_GREEDY,46,47946.5,True,1,4.939865827560425,49589.0,4.930757999420166,1
scqbf_200_3,GRASP_RANDOM_GREEDY,47,47946.5,True,1,5.4110376834869385,50392.0,5.401983737945557,1
scqbf_200_3,GRASP_RANDOM_GREEDY,48,47946.5,True,1,5.07427191734314,50470.0,5.065292596817017,1
scqbf_200_3,GRASP_RANDOM_GREEDY,49,47946.5,True,1,5.025334596633911,49737.0,5.016121864318848,1
